municipio,nome_municipio_uf,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,idhm,idhm_long,idhm_educ,idhm_renda,idhm_educ_sub_esc,idhm_educ_sub_freq
3146909,Papagaios (MG),0.26600000000000001,"0,052","0,409","0,338",0.66600000000000004,"0,833","0,545","0,650","0,427","0,616"
3147006,Paracatu (MG),0.27800000000000002,"0,221","0,332","0,280",0.74399999999999999,"0,854","0,685","0,704","0,556","0,760"
3147204,Paraguaçu (MG),0.19500000000000001,"0,086","0,287","0,212",0.71499999999999997,"0,850","0,623","0,690","0,474","0,715"
3147303,Paraisópolis (MG),0.22800000000000001,"0,091","0,334","0,260",0.72899999999999998,"0,852","0,657","0,692","0,516","0,741"
3147402,Paraopeba (MG),0.27200000000000002,"0,150","0,313","0,354",0.69399999999999995,"0,793","0,625","0,674","0,478","0,715"
3147105,Pará de Minas (MG),0.22,"0,192","0,262","0,205",0.72499999999999998,"0,848","0,628","0,715","0,505","0,700"
3147600,Passa Quatro (MG),0.23100000000000001,"0,071","0,313","0,309",0.71499999999999997,"0,860","0,623","0,683","0,477","0,712"
3147709,Passa Tempo (MG),0.22900000000000001,"0,083","0,305","0,298",0.68700000000000006,"0,808","0,594","0,676","0,368","0,755"
3147808,Passa-Vinte (MG),0.26200000000000001,"0,071","0,360","0,356",0.64800000000000002,"0,809","0,507","0,662","0,320","0,639"
3147501,Passabém (MG),0.33700000000000002,"0,288","0,332","0,391",0.64200000000000002,"0,787","0,533","0,631","0,328","0,680"
3147907,Passos (MG),0.21299999999999999,"0,120","0,295","0,225",0.75600000000000001,"0,886","0,658","0,741","0,525","0,736"
3147956,Patis (MG),0.42299999999999999,"0,143","0,489","0,638",0.61399999999999999,"0,787","0,534","0,550","0,315","0,695"
3148004,Patos de Minas (MG),0.19400000000000001,"0,126","0,242","0,215",0.76500000000000001,"0,855","0,698","0,749","0,576","0,768"
3148103,Patrocínio (MG),0.246,"0,201","0,294","0,244",0.72899999999999998,"0,852","0,628","0,723","0,485","0,714"
3148202,Patrocínio do Muriaé (MG),0.247,"0,070","0,334","0,338",0.68200000000000005,"0,796","0,576","0,691","0,407","0,686"
3148301,Paula Cândido (MG),0.31,"0,155","0,394","0,381",0.63700000000000001,"0,823","0,497","0,632","0,322","0,618"
3148400,Paulistas (MG),0.502,"0,509","0,463","0,535",0.625,"0,791","0,521","0,593","0,322","0,663"
3148509,Pavão (MG),0.41499999999999998,"0,198","0,501","0,545",0.627,"0,813","0,507","0,599","0,319","0,640"
3148707,Pedra Azul (MG),0.44700000000000001,"0,293","0,537","0,511",0.627,"0,797","0,518","0,596","0,347","0,633"
3148756,Pedra Bonita (MG),0.309,"0,034","0,400","0,492",0.57299999999999995,"0,740","0,457","0,557","0,259","0,607"
3149002,Pedra Dourada (MG),0.26200000000000001,"0,016","0,347","0,422",0.65500000000000003,"0,827","0,539","0,631","0,331","0,688"
3148806,Pedra do Anta (MG),0.39400000000000002,"0,302","0,432","0,447",0.624,"0,821","0,466","0,636","0,258","0,626"
3148905,Pedra do Indaiá (MG),0.255,"0,163","0,280","0,323",0.70799999999999996,"0,843","0,611","0,688","0,411","0,745"
3149101,Pedralva (MG),0.27200000000000002,"0,075","0,385","0,355",0.67500000000000004,"0,807","0,563","0,677","0,365","0,699"
3149150,Pedras de Maria da Cruz (MG),0.437,"0,334","0,499","0,479",0.61399999999999999,"0,787","0,521","0,564","0,318","0,666"
3149200,Pedrinópolis (MG),0.30599999999999999,"0,379","0,273","0,267",0.72899999999999998,"0,855","0,631","0,719","0,482","0,722"
3149408,Pedro Teixeira (MG),0.35499999999999998,"0,185","0,497","0,383",0.63700000000000001,"0,794","0,555","0,587","0,351","0,697"
3149507,Pequeri (MG),0.16200000000000001,"0,002","0,308","0,177",0.69399999999999995,"0,868","0,557","0,692","0,482","0,599"
3149606,Pequi (MG),0.216,"0,055","0,283","0,309",0.67400000000000004,"0,808","0,564","0,672","0,406","0,664"
3149705,Perdigão (MG),0.222,"0,055","0,372","0,240",0.70299999999999996,"0,843","0,579","0,711","0,481","0,636"
3149804,Perdizes (MG),0.23400000000000001,"0,211","0,285","0,207",0.72299999999999998,"0,880","0,571","0,752","0,413","0,671"
3149903,Perdões (MG),0.26200000000000001,"0,187","0,310","0,288",0.74399999999999999,"0,878","0,661","0,710","0,472","0,783"
3149952,Periquito (MG),0.495,"0,547","0,466","0,471",0.65100000000000002,"0,839","0,555","0,593","0,367","0,682"
3150000,Pescador (MG),0.36299999999999999,"0,055","0,445","0,590",0.65600000000000003,"0,831","0,552","0,615","0,345","0,698"
3148608,Peçanha (MG),0.47299999999999998,"0,484","0,506","0,428",0.627,"0,787","0,497","0,630","0,322","0,618"
3150109,Piau (MG),0.30399999999999999,"0,122","0,399","0,391",0.629,"0,824","0,467","0,647","0,290","0,593"
3150158,Piedade de Caratinga (MG),0.32800000000000001,"0,058","0,448","0,477",0.61199999999999999,"0,773","0,477","0,621","0,243","0,668"
3150208,Piedade de Ponte Nova (MG),0.29799999999999999,"0,081","0,434","0,380",0.63900000000000001,"0,802","0,528","0,616","0,295","0,707"
3150307,Piedade do Rio Grande (MG),0.40400000000000003,"0,458","0,371","0,382",0.67800000000000005,"0,820","0,593","0,640","0,309","0,822"
3150406,Piedade dos Gerais (MG),0.32,"0,190","0,337","0,432",0.626,"0,840","0,453","0,645","0,248","0,613"
3150505,Pimenta (MG),0.23899999999999999,"0,112","0,321","0,283",0.68600000000000005,"0,832","0,556","0,697","0,346","0,705"
3150539,Pingo-D'Água (MG),0.42599999999999999,"0,413","0,456","0,408",0.61899999999999999,"0,744","0,529","0,603","0,304","0,697"
3150570,Pintópolis (MG),0.39900000000000002,"0,271","0,454","0,473",0.59399999999999997,"0,799","0,469","0,560","0,298","0,589"
3150604,Piracema (MG),0.26500000000000001,"0,108","0,372","0,314",0.64600000000000002,"0,809","0,515","0,646","0,305","0,670"
3150703,Pirajuba (MG),0.26,"0,144","0,398","0,238",0.72299999999999998,"0,858","0,588","0,748","0,472","0,656"
3150802,Piranga (MG),0.38100000000000001,"0,152","0,516","0,475",0.6,"0,799","0,461","0,585","0,266","0,606"
3151008,Piranguinho (MG),0.192,"0,011","0,282","0,282",0.71699999999999997,"0,841","0,651","0,672","0,483","0,756"
3150901,Piranguçu (MG),0.27200000000000002,"0,151","0,367","0,297",0.68500000000000005,"0,806","0,599","0,666","0,393","0,740"
3151107,Pirapetinga (MG),0.20300000000000001,"0,053","0,272","0,284",0.70899999999999996,"0,841","0,624","0,680","0,513","0,689"
3151206,Pirapora (MG),0.25900000000000001,"0,131","0,297","0,348",0.73099999999999998,"0,828","0,680","0,693","0,591","0,730"
3151305,Piraúba (MG),0.221,"0,051","0,338","0,275",0.68400000000000005,"0,843","0,564","0,673","0,376","0,691"
3151404,Pitangui (MG),0.217,"0,034","0,356","0,262",0.72499999999999998,"0,870","0,617","0,711","0,498","0,687"
3151503,Piumhi (MG),0.23699999999999999,"0,162","0,287","0,261",0.73699999999999999,"0,878","0,625","0,729","0,443","0,742"
3151602,Planura (MG),0.27500000000000002,"0,145","0,406","0,274",0.71199999999999997,"0,852","0,597","0,711","0,454","0,684"
3151909,Pocrane (MG),0.34200000000000003,"0,087","0,463","0,476",0.626,"0,799","0,500","0,614","0,302","0,643"
3152006,Pompéu (MG),0.31,"0,163","0,428","0,340",0.68899999999999995,"0,834","0,564","0,694","0,440","0,638"
3152105,Ponte Nova (MG),0.247,"0,155","0,314","0,273",0.71699999999999997,"0,848","0,608","0,714","0,497","0,673"
3152131,Ponto Chique (MG),0.49099999999999999,"0,442","0,452","0,580",0.60599999999999998,"0,797","0,493","0,565","0,354","0,582"
3152170,Ponto dos Volantes (MG),0.47199999999999998,"0,226","0,554","0,636",0.59499999999999997,"0,781","0,478","0,564","0,285","0,619"
3152204,Porteirinha (MG),0.38600000000000001,"0,286","0,380","0,493",0.65100000000000002,"0,796","0,585","0,593","0,365","0,740"
3152303,Porto Firme (MG),0.32300000000000001,"0,136","0,393","0,441",0.63400000000000001,"0,804","0,516","0,615","0,327","0,649"
3152402,Poté (MG),0.45700000000000002,"0,283","0,496","0,592",0.624,"0,809","0,515","0,584","0,306","0,668"
3152501,Pouso Alegre (MG),0.159,"0,059","0,219","0,198",0.77400000000000002,"0,872","0,704","0,755","0,619","0,751"
3152600,Pouso Alto (MG),0.247,"0,108","0,322","0,311",0.71,"0,847","0,573","0,736","0,365","0,718"
3151701,Poço Fundo (MG),0.223,"0,063","0,319","0,288",0.69099999999999995,"0,866","0,541","0,705","0,321","0,702"
3151800,Poços de Caldas (MG),0.19400000000000001,"0,167","0,220","0,195",0.77900000000000003,"0,872","0,706","0,768","0,613","0,757"
3152709,Prados (MG),0.27700000000000002,"0,103","0,362","0,365",0.68899999999999995,"0,865","0,574","0,660","0,366","0,719"
3152808,Prata (MG),0.32200000000000001,"0,364","0,352","0,250",0.69499999999999995,"0,852","0,536","0,736","0,400","0,621"
3153004,Pratinha (MG),0.26100000000000001,"0,171","0,286","0,326",0.72099999999999997,"0,871","0,607","0,710","0,442","0,711"
3152907,Pratápolis (MG),0.248,"0,169","0,316","0,260",0.72899999999999998,"0,862","0,639","0,703","0,439","0,771"
3153103,Presidente Bernardes (MG),0.28999999999999998,"0,112","0,375","0,384",0.63200000000000001,"0,804","0,521","0,603","0,307","0,679"
3153202,Presidente Juscelino (MG),0.33800000000000002,"0,148","0,386","0,480",0.61399999999999999,"0,796","0,483","0,603","0,275","0,640"
3153301,Presidente Kubitschek (MG),0.36,"0,079","0,527","0,475",0.59499999999999997,"0,787","0,468","0,573","0,296","0,589"
3153400,Presidente Olegário (MG),0.308,"0,317","0,293","0,315",0.70099999999999996,"0,831","0,611","0,679","0,397","0,758"
3153608,Prudente de Morais (MG),0.28499999999999998,"0,175","0,341","0,340",0.69,"0,795","0,629","0,658","0,498","0,707"
3153707,Quartel Geral (MG),0.27300000000000002,"0,101","0,418","0,300",0.68300000000000005,"0,846","0,557","0,677","0,391","0,665"
3153806,Queluzito (MG),0.24099999999999999,"0,111","0,324","0,287",0.68200000000000005,"0,823","0,575","0,669","0,365","0,722"
3154002,Raul Soares (MG),0.28199999999999997,"0,076","0,392","0,377",0.65500000000000003,"0,823","0,520","0,658","0,346","0,637"
3154101,Recreio (MG),0.26200000000000001,"0,082","0,380","0,324",0.69199999999999995,"0,841","0,589","0,668","0,446","0,677"
3154150,Reduto (MG),0.33300000000000002,"0,096","0,460","0,443",0.629,"0,801","0,480","0,647","0,286","0,622"
3154200,Resende Costa (MG),0.27400000000000002,"0,149","0,370","0,303",0.68500000000000005,"0,823","0,568","0,689","0,362","0,711"
3154309,Resplendor (MG),0.32300000000000001,"0,124","0,448","0,396",0.67,"0,833","0,543","0,666","0,377","0,651"
3154408,Ressaquinha (MG),0.29299999999999998,"0,210","0,317","0,351",0.68300000000000005,"0,834","0,599","0,638","0,372","0,760"
3154457,Riachinho (MG),0.374,"0,258","0,403","0,461",0.63200000000000001,"0,795","0,551","0,577","0,370","0,672"
3154507,Riacho dos Machados (MG),0.46500000000000002,"0,314","0,503","0,578",0.627,"0,808","0,547","0,557","0,366","0,668"
3154705,Ribeirão Vermelho (MG),0.20799999999999999,"0,162","0,199","0,263",0.73699999999999999,"0,850","0,675","0,699","0,550","0,748"
3154903,Rio Casca (MG),0.36399999999999999,"0,221","0,434","0,438",0.65,"0,813","0,519","0,651","0,352","0,630"
3155009,Rio Doce (MG),0.317,"0,063","0,393","0,494",0.66400000000000003,"0,801","0,567","0,644","0,359","0,712"
3155207,Rio Espera (MG),0.43099999999999999,"0,295","0,437","0,562",0.60199999999999998,"0,801","0,474","0,575","0,243","0,661"
3155405,Rio Novo (MG),0.25700000000000001,"0,126","0,344","0,300",0.70699999999999996,"0,835","0,631","0,671","0,489","0,716"
3155504,Rio Paranaíba (MG),0.23300000000000001,"0,072","0,319","0,309",0.70899999999999996,"0,855","0,575","0,725","0,350","0,737"
3155603,Rio Pardo de Minas (MG),0.39100000000000001,"0,253","0,454","0,467",0.624,"0,798","0,520","0,586","0,318","0,665"
3155702,Rio Piracicaba (MG),0.26200000000000001,"0,113","0,293","0,379",0.68500000000000005,"0,794","0,605","0,670","0,408","0,736"
3155801,Rio Pomba (MG),0.23699999999999999,"0,112","0,320","0,278",0.71399999999999997,"0,863","0,609","0,694","0,466","0,697"
3155900,Rio Preto (MG),0.249,"0,081","0,338","0,327",0.67900000000000005,"0,847","0,557","0,665","0,439","0,627"
3156007,Rio Vermelho (MG),0.52800000000000002,"0,435","0,577","0,573",0.55800000000000005,"0,787","0,389","0,566","0,265","0,472"
3155108,Rio do Prado (MG),0.47399999999999998,"0,274","0,519","0,628",0.60499999999999998,"0,807","0,479","0,573","0,313","0,593"
3156106,Ritápolis (MG),0.29799999999999999,"0,140","0,376","0,377",0.65300000000000002,"0,815","0,526","0,649","0,312","0,682"
3156205,Rochedo de Minas (MG),0.28000000000000003,"0,045","0,377","0,417",0.68400000000000005,"0,849","0,569","0,663","0,402","0,677"
3156304,Rodeiro (MG),0.191,"0,003","0,391","0,178",0.66800000000000004,"0,797","0,532","0,703","0,386","0,624"
3156403,Romaria (MG),0.188,"0,113","0,260","0,191",0.70799999999999996,"0,813","0,604","0,722","0,442","0,706"
3156452,Rosário da Limeira (MG),0.24,"0,106","0,297","0,316",0.66200000000000003,"0,812","0,548","0,653","0,335","0,700"
3156502,Rubelita (MG),0.46200000000000002,"0,291","0,560","0,536",0.58199999999999996,"0,808","0,443","0,552","0,242","0,600"
3156601,Rubim (MG),0.41799999999999998,"0,203","0,475","0,576",0.60899999999999999,"0,817","0,469","0,589","0,259","0,631"
3156809,Sabinópolis (MG),0.44800000000000001,"0,425","0,476","0,444",0.63800000000000001,"0,812","0,502","0,637","0,340","0,610"
3156908,Sacramento (MG),0.20100000000000001,"0,065","0,292","0,246",0.73199999999999998,"0,871","0,619","0,726","0,465","0,715"
3157005,Salinas (MG),0.32400000000000001,"0,210","0,390","0,373",0.67900000000000005,"0,815","0,551","0,697","0,364","0,677"
3157104,Salto da Divisa (MG),0.45600000000000002,"0,256","0,475","0,637",0.60799999999999998,"0,846","0,453","0,586","0,281","0,575"
3157203,Santa Bárbara (MG),0.36699999999999999,"0,367","0,378","0,355",0.70699999999999996,"0,816","0,642","0,676","0,542","0,698"
3157252,Santa Bárbara do Leste (MG),0.33600000000000002,"0,160","0,408","0,441",0.61299999999999999,"0,800","0,473","0,608","0,276","0,620"
3157278,Santa Bárbara do Monte Verde (MG),0.37,"0,258","0,480","0,371",0.60599999999999998,"0,823","0,438","0,617","0,262","0,567"
3157302,Santa Bárbara do Tugúrio (MG),0.30199999999999999,"0,188","0,336","0,383",0.63700000000000001,"0,810","0,517","0,616","0,301","0,677"
3157336,Santa Cruz de Minas (MG),0.20399999999999999,"0,013","0,309","0,289",0.70599999999999996,"0,839","0,636","0,660","0,462","0,747"
3157377,Santa Cruz de Salinas (MG),0.48,"0,362","0,460","0,617",0.57699999999999996,"0,757","0,463","0,548","0,242","0,640"
3157401,Santa Cruz do Escalvado (MG),0.371,"0,241","0,447","0,426",0.625,"0,815","0,485","0,618","0,287","0,630"
3157500,Santa Efigênia de Minas (MG),0.45600000000000002,"0,312","0,552","0,503",0.60699999999999998,"0,793","0,487","0,579","0,278","0,644"
3157609,Santa Fé de Minas (MG),0.58899999999999997,"0,675","0,553","0,538",0.61499999999999999,"0,804","0,492","0,589","0,384","0,557"
3157658,Santa Helena de Minas (MG),0.51600000000000001,"0,322","0,632","0,593",0.56699999999999995,"0,723","0,474","0,531","0,315","0,582"
3157708,Santa Juliana (MG),0.22800000000000001,"0,149","0,316","0,218",0.70599999999999996,"0,868","0,558","0,726","0,443","0,626"
3157906,Santa Margarida (MG),0.34100000000000003,"0,077","0,483","0,463",0.61,"0,785","0,455","0,635","0,260","0,601"
3158003,Santa Maria de Itabira (MG),0.36399999999999999,"0,273","0,391","0,428",0.64800000000000002,"0,821","0,533","0,622","0,315","0,694"
3158102,Santa Maria do Salto (MG),0.42199999999999999,"0,204","0,439","0,624",0.61299999999999999,"0,765","0,507","0,593","0,288","0,673"
3158201,Santa Maria do Suaçuí (MG),0.46,"0,333","0,554","0,492",0.64,"0,817","0,511","0,629","0,325","0,641"
3159209,Santa Rita de Caldas (MG),0.251,"0,174","0,290","0,288",0.69,"0,823","0,576","0,693","0,371","0,717"
3159407,Santa Rita de Ibitipoca (MG),0.373,"0,296","0,427","0,397",0.63,"0,793","0,505","0,625","0,286","0,671"
3159308,Santa Rita de Jacutinga (MG),0.318,"0,288","0,317","0,350",0.68200000000000005,"0,826","0,567","0,676","0,374","0,698"
3159357,Santa Rita de Minas (MG),0.312,"0,113","0,430","0,393",0.61299999999999999,"0,791","0,464","0,627","0,285","0,592"
3159506,Santa Rita do Itueto (MG),0.308,"0,079","0,440","0,405",0.60699999999999998,"0,779","0,472","0,609","0,261","0,635"
3159605,Santa Rita do Sapucaí (MG),0.182,"0,034","0,300","0,213",0.72099999999999997,"0,830","0,620","0,727","0,515","0,680"
3159704,Santa Rosa da Serra (MG),0.33700000000000002,"0,279","0,411","0,322",0.70499999999999996,"0,866","0,583","0,695","0,389","0,714"
3159803,Santa Vitória (MG),0.29599999999999999,"0,172","0,375","0,340",0.71,"0,865","0,576","0,718","0,413","0,680"
3158300,Santana da Vargem (MG),0.21299999999999999,"0,127","0,292","0,220",0.69799999999999995,"0,850","0,587","0,681","0,416","0,698"
3158409,Santana de Cataguases (MG),0.317,"0,244","0,371","0,337",0.69399999999999995,"0,793","0,655","0,643","0,428","0,811"
3158508,Santana de Pirapama (MG),0.33200000000000002,"0,202","0,376","0,419",0.628,"0,816","0,493","0,617","0,265","0,673"
3158607,Santana do Deserto (MG),0.26200000000000001,"0,014","0,380","0,393",0.65100000000000002,"0,849","0,493","0,660","0,423","0,532"
3158706,Santana do Garambéu (MG),0.41399999999999998,"0,430","0,344","0,469",0.66700000000000004,"0,822","0,558","0,648","0,340","0,715"
3158805,Santana do Jacaré (MG),0.314,"0,280","0,384","0,278",0.64700000000000002,"0,790","0,523","0,655","0,342","0,647"
3158904,Santana do Manhuaçu (MG),0.33700000000000002,"0,029","0,467","0,516",0.621,"0,809","0,475","0,622","0,282","0,616"
3158953,Santana do Paraíso (MG),0.32900000000000001,"0,222","0,389","0,375",0.68500000000000005,"0,878","0,552","0,663","0,457","0,606"
3159001,Santana do Riacho (MG),0.28999999999999998,"0,106","0,365","0,400",0.66500000000000004,"0,834","0,551","0,641","0,368","0,674"
3159100,Santana dos Montes (MG),0.378,"0,311","0,337","0,486",0.64700000000000002,"0,801","0,557","0,608","0,317","0,739"
3159902,Santo Antônio do Amparo (MG),0.254,"0,079","0,382","0,301",0.67200000000000004,"0,823","0,576","0,641","0,395","0,695"
3160009,Santo Antônio do Aventureiro (MG),0.252,"0,082","0,412","0,261",0.67100000000000004,"0,841","0,545","0,660","0,304","0,729"
3160108,Santo Antônio do Grama (MG),0.30299999999999999,"0,138","0,356","0,416",0.63300000000000001,"0,823","0,493","0,626","0,315","0,617"
3160207,Santo Antônio do Itambé (MG),0.48699999999999999,"0,308","0,568","0,586",0.55800000000000005,"0,794","0,408","0,537","0,242","0,530"
3160306,Santo Antônio do Jacinto (MG),0.496,"0,234","0,631","0,622",0.57399999999999995,"0,772","0,427","0,575","0,239","0,570"
3160405,Santo Antônio do Monte (MG),0.17799999999999999,"0,003","0,279","0,253",0.72399999999999998,"0,840","0,615","0,736","0,476","0,699"
3160454,Santo Antônio do Retiro (MG),0.48499999999999999,"0,147","0,617","0,691",0.56999999999999995,"0,784","0,469","0,504","0,273","0,615"
3160504,Santo Antônio do Rio Abaixo (MG),0.309,"0,074","0,366","0,487",0.66900000000000004,"0,823","0,591","0,616","0,368","0,749"
3160603,Santo Hipólito (MG),0.375,"0,300","0,441","0,383",0.65700000000000003,"0,824","0,536","0,641","0,330","0,683"
3160702,Santos Dumont (MG),0.28999999999999998,"0,221","0,310","0,339",0.74099999999999999,"0,847","0,697","0,688","0,553","0,782"
3165404,Sapucaí-Mirim (MG),0.28699999999999998,"0,067","0,474","0,319",0.68,"0,842","0,563","0,664","0,371","0,694"
3165503,Sardoá (MG),0.35599999999999998,"0,060","0,505","0,502",0.63600000000000001,"0,812","0,533","0,594","0,322","0,685"
3165560,Sem-Peixe (MG),0.42599999999999999,"0,466","0,350","0,462",0.65400000000000003,"0,826","0,543","0,623","0,308","0,720"
3165578,Senador Amaral (MG),0.24399999999999999,"0,046","0,333","0,353",0.66100000000000003,"0,821","0,564","0,623","0,354","0,712"
3165602,Senador Cortes (MG),0.24399999999999999,"0,068","0,383","0,282",0.67400000000000004,"0,834","0,534","0,689","0,347","0,663"
3165701,Senador Firmino (MG),0.26400000000000001,"0,016","0,423","0,354",0.64400000000000002,"0,829","0,505","0,639","0,318","0,636"
3165800,Senador José Bento (MG),0.28599999999999998,"0,209","0,244","0,404",0.68400000000000005,"0,824","0,585","0,663","0,315","0,797"
3165909,Senador Modestino Gonçalves (MG),0.42599999999999999,"0,231","0,471","0,576",0.62,"0,782","0,539","0,566","0,334","0,685"
3166006,Senhora de Oliveira (MG),0.38700000000000001,"0,282","0,482","0,396",0.63100000000000001,"0,801","0,521","0,603","0,294","0,694"
3166105,Senhora do Porto (MG),0.39800000000000002,"0,228","0,513","0,453",0.56499999999999995,"0,802","0,378","0,595","0,172","0,560"
3166204,Senhora dos Remédios (MG),0.373,"0,173","0,419","0,526",0.626,"0,776","0,548","0,578","0,285","0,760"
3166303,Sericita (MG),0.33700000000000002,"0,088","0,502","0,422",0.56000000000000005,"0,776","0,375","0,602","0,209","0,503"
3166402,Seritinga (MG),0.22800000000000001,"0,001","0,358","0,326",0.66,"0,853","0,512","0,657","0,415","0,569"
3166501,Serra Azul de Minas (MG),0.50800000000000001,"0,372","0,666","0,486",0.55700000000000005,"0,809","0,398","0,537","0,274","0,479"
3166600,Serra da Saudade (MG),0.28699999999999998,"0,368","0,292","0,201",0.67700000000000005,"0,863","0,542","0,663","0,358","0,667"
3166808,Serra do Salitre (MG),0.34100000000000003,"0,360","0,375","0,287",0.69599999999999995,"0,852","0,549","0,722","0,390","0,652"
3166709,Serra dos Aimorés (MG),0.40500000000000003,"0,292","0,457","0,466",0.65100000000000002,"0,784","0,539","0,653","0,408","0,619"
3166907,Serrania (MG),0.29299999999999998,"0,123","0,484","0,272",0.67700000000000005,"0,833","0,569","0,655","0,394","0,683"
3167004,Serranos (MG),0.36099999999999999,"0,282","0,448","0,353",0.64300000000000002,"0,834","0,499","0,638","0,319","0,624"
3166956,Serranópolis de Minas (MG),0.32400000000000001,"0,082","0,451","0,440",0.63300000000000001,"0,773","0,539","0,608","0,294","0,729"
3167103,Serro (MG),0.42899999999999999,"0,323","0,429","0,536",0.65600000000000003,"0,834","0,520","0,650","0,335","0,648"
3167202,Sete Lagoas (MG),0.23300000000000001,"0,172","0,266","0,262",0.76,"0,840","0,705","0,742","0,590","0,770"
3165552,Setubinha (MG),0.65300000000000002,"0,821","0,616","0,523",0.54200000000000004,"0,743","0,400","0,536","0,235","0,522"
3167301,Silveirânia (MG),0.26,"0,042","0,404","0,333",0.65200000000000002,"0,841","0,511","0,645","0,340","0,626"
3167400,Silvianópolis (MG),0.191,"0,000","0,288","0,285",0.69899999999999995,"0,865","0,559","0,706","0,383","0,675"
3167608,Simonésia (MG),0.34200000000000003,"0,182","0,387","0,458",0.63200000000000001,"0,823","0,493","0,622","0,313","0,619"
3167509,Simão Pereira (MG),0.439,"0,405","0,503","0,409",0.63800000000000001,"0,843","0,478","0,645","0,374","0,540"
3167707,Sobrália (MG),0.36699999999999999,"0,201","0,412","0,488",0.63100000000000001,"0,805","0,510","0,611","0,302","0,663"
3167806,Soledade de Minas (MG),0.28999999999999998,"0,216","0,355","0,299",0.69699999999999995,"0,831","0,606","0,673","0,431","0,719"
3160801,São Bento Abade (MG),0.29299999999999998,"0,201","0,391","0,286",0.67200000000000004,"0,801","0,581","0,651","0,390","0,709"
3160900,São Brás do Suaçuí (MG),0.35599999999999998,"0,220","0,453","0,396",0.66400000000000003,"0,801","0,541","0,675","0,388","0,638"
3160959,São Domingos das Dores (MG),0.27200000000000002,"0,032","0,422","0,362",0.63800000000000001,"0,800","0,539","0,602","0,311","0,710"
3161007,São Domingos do Prata (MG),0.27300000000000002,"0,166","0,300","0,354",0.69,"0,823","0,593","0,674","0,375","0,746"
3161106,São Francisco (MG),0.38900000000000001,"0,196","0,452","0,518",0.63800000000000001,"0,804","0,542","0,595","0,392","0,638"
3161205,São Francisco de Paula (MG),0.219,"0,067","0,343","0,248",0.66,"0,812","0,537","0,660","0,336","0,679"
3161304,São Francisco de Sales (MG),0.34300000000000003,"0,251","0,400","0,377",0.68799999999999994,"0,867","0,528","0,711","0,395","0,611"
3161403,São Francisco do Glória (MG),0.34100000000000003,"0,178","0,455","0,389",0.66300000000000003,"0,833","0,541","0,647","0,342","0,680"
3161056,São Félix de Minas (MG),0.36299999999999999,"0,089","0,435","0,565",0.62,"0,795","0,510","0,589","0,276","0,694"
3161502,São Geraldo (MG),0.22600000000000001,"0,048","0,374","0,257",0.65100000000000002,"0,831","0,507","0,656","0,361","0,600"
3161601,São Geraldo da Piedade (MG),0.52,"0,542","0,499","0,520",0.6,"0,774","0,447","0,625","0,287","0,557"
3161650,São Geraldo do Baixio (MG),0.33600000000000002,"0,103","0,527","0,378",0.63,"0,824","0,482","0,631","0,275","0,639"
3161700,São Gonçalo do Abaeté (MG),0.26600000000000001,"0,137","0,378","0,284",0.67,"0,796","0,568","0,665","0,365","0,709"
3161809,São Gonçalo do Pará (MG),0.217,"0,029","0,337","0,284",0.68899999999999995,"0,842","0,570","0,682","0,364","0,714"
3161908,São Gonçalo do Rio Abaixo (MG),0.28299999999999997,"0,055","0,413","0,382",0.66700000000000004,"0,792","0,569","0,658","0,393","0,685"
3125507,São Gonçalo do Rio Preto (MG),0.36499999999999999,"0,285","0,366","0,443",0.64,"0,815","0,542","0,593","0,368","0,658"
3162005,São Gonçalo do Sapucaí (MG),0.248,"0,173","0,332","0,240",0.71499999999999997,"0,850","0,609","0,706","0,444","0,714"
3162104,São Gotardo (MG),0.24099999999999999,"0,120","0,381","0,223",0.73599999999999999,"0,855","0,632","0,739","0,450","0,749"
3162948,São José da Barra (MG),0.17499999999999999,"0,042","0,272","0,212",0.73899999999999999,"0,876","0,637","0,722","0,475","0,737"
3163003,São José da Safira (MG),0.51,"0,545","0,566","0,418",0.58299999999999996,"0,765","0,432","0,600","0,288","0,529"
3163102,São José da Varginha (MG),0.24,"0,106","0,292","0,322",0.70399999999999996,"0,857","0,597","0,682","0,405","0,724"
3163201,São José do Alegre (MG),0.247,"0,053","0,394","0,295",0.71699999999999997,"0,837","0,652","0,676","0,409","0,824"
3163300,São José do Divino (MG),0.374,"0,145","0,452","0,526",0.65800000000000003,"0,778","0,583","0,627","0,396","0,708"
3163409,São José do Goiabal (MG),0.34499999999999997,"0,353","0,321","0,360",0.66600000000000004,"0,814","0,553","0,657","0,374","0,672"
3163508,São José do Jacuri (MG),0.39500000000000002,"0,184","0,531","0,469",0.56599999999999995,"0,749","0,417","0,582","0,252","0,536"
3163607,São José do Mantimento (MG),0.36199999999999999,"0,059","0,457","0,571",0.65700000000000003,"0,823","0,562","0,612","0,359","0,703"
3162203,São João Batista do Glória (MG),0.23400000000000001,"0,086","0,330","0,285",0.72399999999999998,"0,845","0,631","0,713","0,398","0,795"
3162500,São João Del Rei (MG),0.20100000000000001,"0,119","0,235","0,249",0.75800000000000001,"0,860","0,690","0,733","0,574","0,756"
3162807,São João Evangelista (MG),0.38300000000000001,"0,153","0,516","0,480",0.63800000000000001,"0,806","0,520","0,620","0,344","0,640"
